id,compound_name,adduct,score,precursor_mz,ion_mobility,ccs,rt,mol_formula,smiles,inchi,inchi_key,method
9733,Bilirubin,[M+H]+,0.743,585.270751953125,,,,C33H36N4O6,O=C(O)CCC1=C(NC(C=C2N=C(O)C(=C2C=C)C)=C1C)CC=3NC(C=C4N=C(O)C(C=C)=C4C)=C(C3CCC(=O)O)C,"InChI=1S/C33H36N4O6/c1-7-20-19(6)32(42)37-27(20)14-25-18(5)23(10-12-31(40)41)29(35-25)15-28-22(9-11-30(38)39)17(4)24(34-28)13-26-16(3)21(8-2)33(43)36-26/h7-8,13-14,34-35H,1-2,9-12,15H2,3-6H3,(H,36,43)(H,37,42)(H,38,39)(H,40,41)/b26-13-,27-14-",BPYKTIZUTYGOLE-IFADSCNNSA-N,spectral_library_annotation
9767,"Linoleic acid, (9Z,12Z)-octadeca-9,12-dienoic acid",[M+H]+,0.861,281.2475,,,,C18H32O2,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,"InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-",OYHQOLUKZRVURQ-HZJYTTRNSA-N,spectral_library_annotation
9767,"Linoleic acid, (9Z,12Z)-octadeca-9,12-dienoic acid",[M+H]+,0.844,281.2475,,,,C18H32O2,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,"InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-",OYHQOLUKZRVURQ-HZJYTTRNSA-N,spectral_library_annotation
9767,"Linoleic acid, (9Z,12Z)-octadeca-9,12-dienoic acid",[M+H]+,0.781,281.2475,,,,C18H32O2,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,"InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-",OYHQOLUKZRVURQ-HZJYTTRNSA-N,spectral_library_annotation
9767,"Linoleic acid, (9Z,12Z)-octadeca-9,12-dienoic acid",[M+H]+,0.771,281.2475,,,,C18H32O2,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,"InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-",OYHQOLUKZRVURQ-HZJYTTRNSA-N,spectral_library_annotation
9767,Chaulmoogric Acid,[M+H]+,0.738,281.2474975585938,,,,C18H32O2,O=C(O)CCCCCCCCCCCCC1C=CCC1,"InChI=1S/C18H32O2/c19-18(20)16-10-8-6-4-2-1-3-5-7-9-13-17-14-11-12-15-17/h11,14,17H,1-10,12-13,15-16H2,(H,19,20)",XMVQWNRDPAAMJB-UHFFFAOYSA-N,spectral_library_annotation
9767,Chaulmoogric Acid,[M+H]+,0.701,281.2474975585938,,,,C18H32O2,O=C(O)CCCCCCCCCCCCC1C=CCC1,"InChI=1S/C18H32O2/c19-18(20)16-10-8-6-4-2-1-3-5-7-9-13-17-14-11-12-15-17/h11,14,17H,1-10,12-13,15-16H2,(H,19,20)",XMVQWNRDPAAMJB-UHFFFAOYSA-N,spectral_library_annotation
9800,3-oxo lithocholic acid,[M-H2O+H]+,0.864,357.2788,,,,C24H38O3,O=C(O)CCC(C)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,"InChI=1S/C24H38O3/c1-15(4-9-22(26)27)19-7-8-20-18-6-5-16-14-17(25)10-12-23(16,2)21(18)11-13-24(19,20)3/h15-16,18-21H,4-14H2,1-3H3,(H,26,27)/t15-,16-,18+,19-,20+,21+,23+,24-/m1/s1",KIQFUORWRVZTHT-OPTMKGCMSA-N,spectral_library_annotation
9849,NCGC00380283-01!4-[5-[[4-[5-[acetyl(hydroxy)amino]pentylamino]-4-oxobutanoyl]-hydroxyamino]pentylamino]-4-oxobutanoic acid,[M+NH4]+,0.769,478.287,,,,C20H36N4O8,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(O)=O,"InChI=1S/C20H36N4O8/c1-16(25)23(31)14-6-2-4-12-21-17(26)8-10-19(28)24(32)15-7-3-5-13-22-18(27)9-11-20(29)30/h31-32H,2-15H2,1H3,(H,21,26)(H,22,27)(H,29,30)",VJQANBSDAGCDJE-UHFFFAOYSA-N,spectral_library_annotation
9903,"Linoleic acid, (9Z,12Z)-octadeca-9,12-dienoic acid",[M+H]+,0.862,281.2475,,,,C18H32O2,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,"InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-",OYHQOLUKZRVURQ-HZJYTTRNSA-N,spectral_library_annotation
9903,"Linoleic acid, (9Z,12Z)-octadeca-9,12-dienoic acid",[M+H]+,0.814,281.2475,,,,C18H32O2,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,"InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-",OYHQOLUKZRVURQ-HZJYTTRNSA-N,spectral_library_annotation
9903,"Linoleic acid, (9Z,12Z)-octadeca-9,12-dienoic acid",[M+H]+,0.809,281.2475,,,,C18H32O2,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,"InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-",OYHQOLUKZRVURQ-HZJYTTRNSA-N,spectral_library_annotation
9903,"Linoleic acid, (9Z,12Z)-octadeca-9,12-dienoic acid",[M+H]+,0.718,281.2475,,,,C18H32O2,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,"InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-",OYHQOLUKZRVURQ-HZJYTTRNSA-N,spectral_library_annotation
10021,"Lauric isopropanolamide, N-(2-hydroxypropyl)dodecanamide",[M+H]+,0.993,258.2428,,,,C15H31NO2,CCCCCCCCCCCC(=O)NCC(C)O,"InChI=1S/C15H31NO2/c1-3-4-5-6-7-8-9-10-11-12-15(18)16-13-14(2)17/h14,17H,3-13H2,1-2H3,(H,16,18)",MMBILEWCGWTAOV-UHFFFAOYSA-N,spectral_library_annotation
10021,"Lauric isopropanolamide, N-(2-hydroxypropyl)dodecanamide",[M+H]+,0.956,258.2428,,,,C15H31NO2,CCCCCCCCCCCC(=O)NCC(C)O,"InChI=1S/C15H31NO2/c1-3-4-5-6-7-8-9-10-11-12-15(18)16-13-14(2)17/h14,17H,3-13H2,1-2H3,(H,16,18)",MMBILEWCGWTAOV-UHFFFAOYSA-N,spectral_library_annotation
10024,"3,6,9,12-Tetraoxatetracosan-1-ol, Tetraethylene glycol monododecyl ether, 2-[2-[2-(2-dodecoxyethoxy)ethoxy]ethoxy]ethanol",[M+H]+,0.839,363.3105,,,,C20H42O5,CCCCCCCCCCCCOCCOCCOCCOCCO,"InChI=1S/C20H42O5/c1-2-3-4-5-6-7-8-9-10-11-13-22-15-17-24-19-20-25-18-16-23-14-12-21/h21H,2-20H2,1H3",WPMWEFXCIYCJSA-UHFFFAOYSA-N,spectral_library_annotation
10057,LPC 18:2,[M+H]+,0.822,520.3408,,,9.52,C26H50NO7P,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCC=CCCCCC,"InChI=1S/C26H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h9-10,12-13,25,28H,5-8,11,14-24H2,1-4H3",SPJFYYJXNPEZDW-UHFFFAOYSA-N,spectral_library_annotation
10069,2-hydroxy-5 (6)epoxy-tetrahydrocaryophyllene,[M+H]+,0.717,239.2007,,,,C15H26O2,CC1(CC2C1CCC3(C(O3)CCC2(C)O)C)C,"InChI=1S/C15H26O2/c1-13(2)9-11-10(13)5-8-15(4)12(17-15)6-7-14(11,3)16/h10-12,16H,5-9H2,1-4H3",KGYCKUADVHYVLM-UHFFFAOYSA-N,spectral_library_annotation
10253,"PC(16:0/0:0), Palmitoyllysolectithin, (3-hexadecanoyloxy-2-hydroxypropyl) 2-(trimethylazaniumyl)ethyl phosphate",[M+H]+,0.923,496.3398,,,,C24H50NO7P,CCCCCCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C,"InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3",ASWBNKHCZGQVJV-UHFFFAOYSA-N,spectral_library_annotation
10253,"PC(16:0/0:0), Palmitoyllysolectithin, (3-hexadecanoyloxy-2-hydroxypropyl) 2-(trimethylazaniumyl)ethyl phosphate",[M+H]+,0.838,496.3398,,,,C24H50NO7P,CCCCCCCCCCCCCCCC(=O)OCC(O)COP([O-])(=O)OCC[N+](C)(C)C,"InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3",ASWBNKHCZGQVJV-UHFFFAOYSA-N,spectral_library_annotation
10253,LPC 16:0,[M+H]+,0.821,496.3402,,,10.05,C24H50NO7P,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCC,"InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3",ASWBNKHCZGQVJV-UHFFFAOYSA-N,spectral_library_annotation
10253,LPC 16:0,[M+H]+,0.740,496.3398,,,9.91,C24H50NO7P,O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCC,"InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3",ASWBNKHCZGQVJV-UHFFFAOYSA-N,spectral_library_annotation
10391,"N-Dodecanoyl-N-methylglycine, N-Lauroylsarcosine, 2-[dodecanoyl(methyl)amino]acetic acid",[M+H]+,0.958,272.222,,,,C15H29NO3,CCCCCCCCCCCC(=O)N(C)CC(O)=O,"InChI=1S/C15H29NO3/c1-3-4-5-6-7-8-9-10-11-12-14(17)16(2)13-15(18)19/h3-13H2,1-2H3,(H,18,19)",BACYUWVYYTXETD-UHFFFAOYSA-N,spectral_library_annotation
10391,"N-Dodecanoyl-N-methylglycine, N-Lauroylsarcosine, 2-[dodecanoyl(methyl)amino]acetic acid",[M+H]+,0.941,272.222,,,,C15H29NO3,CCCCCCCCCCCC(=O)N(C)CC(O)=O,"InChI=1S/C15H29NO3/c1-3-4-5-6-7-8-9-10-11-12-14(17)16(2)13-15(18)19/h3-13H2,1-2H3,(H,18,19)",BACYUWVYYTXETD-UHFFFAOYSA-N,spectral_library_annotation
10391,"N-Dodecanoyl-N-methylglycine, N-Lauroylsarcosine, 2-[dodecanoyl(methyl)amino]acetic acid",[M+H]+,0.921,272.222,,,,C15H29NO3,CCCCCCCCCCCC(=O)N(C)CC(O)=O,"InChI=1S/C15H29NO3/c1-3-4-5-6-7-8-9-10-11-12-14(17)16(2)13-15(18)19/h3-13H2,1-2H3,(H,18,19)",BACYUWVYYTXETD-UHFFFAOYSA-N,spectral_library_annotation
10391,"N-Dodecanoyl-N-methylglycine, N-Lauroylsarcosine, 2-[dodecanoyl(methyl)amino]acetic acid",[M+H]+,0.831,272.222,,,,C15H29NO3,CCCCCCCCCCCC(=O)N(C)CC(O)=O,"InChI=1S/C15H29NO3/c1-3-4-5-6-7-8-9-10-11-12-14(17)16(2)13-15(18)19/h3-13H2,1-2H3,(H,18,19)",BACYUWVYYTXETD-UHFFFAOYSA-N,spectral_library_annotation
10421,"?-linolenic acid, linolenic acid, (9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",[M+H]+,0.816,279.2319,,,,C18H30O2,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,"InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)/b4-3-,7-6-,10-9-",DTOSIQBPPRVQHS-PDBXOOCHSA-N,spectral_library_annotation
10421,"?-linolenic acid, linolenic acid, (9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",[M+H]+,0.731,279.2319,,,,C18H30O2,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,"InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)/b4-3-,7-6-,10-9-",DTOSIQBPPRVQHS-PDBXOOCHSA-N,spectral_library_annotation
10430,Myristamine Oxide,[M+H]+,0.867,258.2792,,,1.33,C16H35NO,[O-][N+](C)(C)CCCCCCCCCCCCCC,"InChI=1S/C16H35NO/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17(2,3)18/h4-16H2,1-3H3",ONHFWHCMZAJCFB-UHFFFAOYSA-N,spectral_library_annotation
10456,NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585],[M-H2O+H]+,0.708,297.243,,,,C18H34O4,CCCCCCCCC1OC1C(O)CCCCCCC(O)=O,"InChI=1S/C18H34O4/c1-2-3-4-5-6-10-13-16-18(22-16)15(19)12-9-7-8-11-14-17(20)21/h15-16,18-19H,2-14H2,1H3,(H,20,21)",GQEOLYBERRZZCE-UHFFFAOYSA-N,spectral_library_annotation
10663,"Triphenyl phosphate (TPP), Triphenyl phosphate, Triphenoxyphosphine oxide",[M+H]+,0.931,327.0781,,,,C18H15O4P,C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,"InChI=1S/C18H15O4P/c19-23(20-16-10-4-1-5-11-16,21-17-12-6-2-7-13-17)22-18-14-8-3-9-15-18/h1-15H",XZZNDPSIHUTMOC-UHFFFAOYSA-N,spectral_library_annotation
10663,"Triphenylphosphate, Triphenyl phosphate",[M+H]+,0.928,327.0781,,,,C18H15O4P,O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,"InChI=1S/C18H15O4P/c19-23(20-16-10-4-1-5-11-16,21-17-12-6-2-7-13-17)22-18-14-8-3-9-15-18/h1-15H",XZZNDPSIHUTMOC-UHFFFAOYSA-N,spectral_library_annotation
10663,"Triphenylphosphate, Triphenyl phosphate",[M+H]+,0.924,327.0781,,,,C18H15O4P,O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,"InChI=1S/C18H15O4P/c19-23(20-16-10-4-1-5-11-16,21-17-12-6-2-7-13-17)22-18-14-8-3-9-15-18/h1-15H",XZZNDPSIHUTMOC-UHFFFAOYSA-N,spectral_library_annotation
10663,Triphenyl phosphate,[M+H]+,0.920,327.0781,,,,C18H15O4P,O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,"InChI=1S/C18H15O4P/c19-23(20-16-10-4-1-5-11-16,21-17-12-6-2-7-13-17)22-18-14-8-3-9-15-18/h1-15H",XZZNDPSIHUTMOC-UHFFFAOYSA-N,spectral_library_annotation
10663,Triphenyl phosphate,[M+H]+,0.912,327.0781,,,,C18H15O4P,O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,"InChI=1S/C18H15O4P/c19-23(20-16-10-4-1-5-11-16,21-17-12-6-2-7-13-17)22-18-14-8-3-9-15-18/h1-15H",XZZNDPSIHUTMOC-UHFFFAOYSA-N,spectral_library_annotation
10663,"Triphenyl phosphate (TPP), Triphenyl phosphate, Triphenoxyphosphine oxide",[M+H]+,0.907,327.0781,,,,C18H15O4P,C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,"InChI=1S/C18H15O4P/c19-23(20-16-10-4-1-5-11-16,21-17-12-6-2-7-13-17)22-18-14-8-3-9-15-18/h1-15H",XZZNDPSIHUTMOC-UHFFFAOYSA-N,spectral_library_annotation
10663,"Triphenylphosphate, triphenyl phosphate",[M+H]+,0.886,327.0781,,,,C18H15O4P,O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,"InChI=1S/C18H15O4P/c19-23(20-16-10-4-1-5-11-16,21-17-12-6-2-7-13-17)22-18-14-8-3-9-15-18/h1-15H",XZZNDPSIHUTMOC-UHFFFAOYSA-N,spectral_library_annotation
10663,"Triphenylphosphate, Triphenyl phosphate",[M+H]+,0.875,327.0781,,,,C18H15O4P,O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,"InChI=1S/C18H15O4P/c19-23(20-16-10-4-1-5-11-16,21-17-12-6-2-7-13-17)22-18-14-8-3-9-15-18/h1-15H",XZZNDPSIHUTMOC-UHFFFAOYSA-N,spectral_library_annotation
10663,"Triphenylphosphate, triphenyl phosphate",[M+H]+,0.840,327.0781,,,,C18H15O4P,O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,"InChI=1S/C18H15O4P/c19-23(20-16-10-4-1-5-11-16,21-17-12-6-2-7-13-17)22-18-14-8-3-9-15-18/h1-15H",XZZNDPSIHUTMOC-UHFFFAOYSA-N,spectral_library_annotation
10663,"Triphenylphosphate, triphenyl phosphate",[M+H]+,0.836,327.0781,,,,C18H15O4P,O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,"InChI=1S/C18H15O4P/c19-23(20-16-10-4-1-5-11-16,21-17-12-6-2-7-13-17)22-18-14-8-3-9-15-18/h1-15H",XZZNDPSIHUTMOC-UHFFFAOYSA-N,spectral_library_annotation
10744,NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585],[M-2H2O+H]+,0.875,279.233,,,,C18H34O4,CCCCCCCCC1OC1C(O)CCCCCCC(O)=O,"InChI=1S/C18H34O4/c1-2-3-4-5-6-10-13-16-18(22-16)15(19)12-9-7-8-11-14-17(20)21/h15-16,18-19H,2-14H2,1H3,(H,20,21)",GQEOLYBERRZZCE-UHFFFAOYSA-N,spectral_library_annotation
10744,"?-linolenic acid, linolenic acid, (9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",[M+H]+,0.841,279.2319,,,,C18H30O2,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,"InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)/b4-3-,7-6-,10-9-",DTOSIQBPPRVQHS-PDBXOOCHSA-N,spectral_library_annotation
10744,Linolenic acid,[M+H]+,0.816,279.232741055728,,,1.3932037,C18H30O2,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,"InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)/b4-3-,7-6-,10-9-",DTOSIQBPPRVQHS-PDBXOOCHSA-N,spectral_library_annotation
10744,Linolenic acid,[M+H]+,0.815,279.232764949015,,,1.3502479,C18H30O2,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,"InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)/b4-3-,7-6-,10-9-",DTOSIQBPPRVQHS-PDBXOOCHSA-N,spectral_library_annotation
10744,Linolenic acid,[M+H]+,0.811,279.232809009736,,,1.490097,C18H30O2,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,"InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)/b4-3-,7-6-,10-9-",DTOSIQBPPRVQHS-PDBXOOCHSA-N,spectral_library_annotation
10778,"3,6,9,12-Tetraoxatetracosan-1-ol, Tetraethylene glycol monododecyl ether, 2-[2-[2-(2-dodecoxyethoxy)ethoxy]ethoxy]ethanol",[M+H]+,0.860,363.3105,,,,C20H42O5,CCCCCCCCCCCCOCCOCCOCCOCCO,"InChI=1S/C20H42O5/c1-2-3-4-5-6-7-8-9-10-11-13-22-15-17-24-19-20-25-18-16-23-14-12-21/h21H,2-20H2,1H3",WPMWEFXCIYCJSA-UHFFFAOYSA-N,spectral_library_annotation
10957,"?-linolenic acid, linolenic acid, (9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",[M+H]+,0.795,279.2319,,,,C18H30O2,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,"InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)/b4-3-,7-6-,10-9-",DTOSIQBPPRVQHS-PDBXOOCHSA-N,spectral_library_annotation
10957,NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585],[M-2H2O+H]+,0.755,279.233,,,,C18H34O4,CCCCCCCCC1OC1C(O)CCCCCCC(O)=O,"InChI=1S/C18H34O4/c1-2-3-4-5-6-10-13-16-18(22-16)15(19)12-9-7-8-11-14-17(20)21/h15-16,18-19H,2-14H2,1H3,(H,20,21)",GQEOLYBERRZZCE-UHFFFAOYSA-N,spectral_library_annotation
10957,"?-linolenic acid, linolenic acid, (9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",[M+H]+,0.754,279.2319,,,,C18H30O2,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,"InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10H,2,5,8,11-17H2,1H3,(H,19,20)/b4-3-,7-6-,10-9-",DTOSIQBPPRVQHS-PDBXOOCHSA-N,spectral_library_annotation
11037,"Myristoyl Ethanolamide, N-(2-hydroxyethyl)tetradecanamide",[M+H]+,0.884,272.2584,,,,C16H33NO2,O=C(CCCCCCCCCCCCC)NCCO,"InChI=1S/C16H33NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-16(19)17-14-15-18/h18H,2-15H2,1H3,(H,17,19)",JHIXEZNTXMFXEK-UHFFFAOYSA-N,spectral_library_annotation
11047,"Linoleic acid, (9Z,12Z)-octadeca-9,12-dienoic acid",[M+H]+,0.901,281.2475,,,,C18H32O2,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,"InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-",OYHQOLUKZRVURQ-HZJYTTRNSA-N,spectral_library_annotation
11047,"Linoleic acid, (9Z,12Z)-octadeca-9,12-dienoic acid",[M+H]+,0.886,281.2475,,,,C18H32O2,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,"InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-",OYHQOLUKZRVURQ-HZJYTTRNSA-N,spectral_library_annotation
11047,"Linoleic acid, (9Z,12Z)-octadeca-9,12-dienoic acid",[M+H]+,0.795,281.2475,,,,C18H32O2,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,"InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-",OYHQOLUKZRVURQ-HZJYTTRNSA-N,spectral_library_annotation
11047,"Linoleic acid, (9Z,12Z)-octadeca-9,12-dienoic acid",[M+H]+,0.789,281.2475,,,,C18H32O2,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,"InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-",OYHQOLUKZRVURQ-HZJYTTRNSA-N,spectral_library_annotation
11074,"NCGC00385919-01_C20H34O_2-Penten-1-ol, 5-[(1S,4aS,8aS)-decahydro-5,5,8a-trimethyl-2-methylene-1-naphthalenyl]-3-methyl-, (2E)-",[M-H2O+H]+,0.700,273.257,,,,C20H34O,CC(/CCC1C(=C)CCC2C(C)(C)CCCC12C)=C/CO,"InChI=1S/C20H34O/c1-15(11-14-21)7-9-17-16(2)8-10-18-19(3,4)12-6-13-20(17,18)5/h11,17-18,21H,2,6-10,12-14H2,1,3-5H3/b15-11-",NERNKRPBSOBEHC-PTNGSMBKSA-N,spectral_library_annotation
11087,"Tri(butoxyethyl)phosphate, Tris(2-butoxyethyl) phosphate",[M+H]+,0.879,399.2506,,,,C18H39O7P,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,"InChI=1S/C18H39O7P/c1-4-7-10-20-13-16-23-26(19,24-17-14-21-11-8-5-2)25-18-15-22-12-9-6-3/h4-18H2,1-3H3",WTLBZVNBAKMVDP-UHFFFAOYSA-N,spectral_library_annotation
11087,Tris(2-butoxyethyl) phosphate,[M+H]+,0.867,399.2506,,,,C18H39O7P,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,"InChI=1S/C18H39O7P/c1-4-7-10-20-13-16-23-26(19,24-17-14-21-11-8-5-2)25-18-15-22-12-9-6-3/h4-18H2,1-3H3",WTLBZVNBAKMVDP-UHFFFAOYSA-N,spectral_library_annotation
11087,"Tri(butoxyethyl) phosphate, tris(2-butoxyethyl) phosphate",[M+H]+,0.864,399.2506,,,,C18H39O7P,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,"InChI=1S/C18H39O7P/c1-4-7-10-20-13-16-23-26(19,24-17-14-21-11-8-5-2)25-18-15-22-12-9-6-3/h4-18H2,1-3H3",WTLBZVNBAKMVDP-UHFFFAOYSA-N,spectral_library_annotation
11087,"Tri(butoxyethyl)phosphate, tris(2-butoxyethyl) phosphate",[M+H]+,0.791,399.2506,,,,C18H39O7P,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,"InChI=1S/C18H39O7P/c1-4-7-10-20-13-16-23-26(19,24-17-14-21-11-8-5-2)25-18-15-22-12-9-6-3/h4-18H2,1-3H3",WTLBZVNBAKMVDP-UHFFFAOYSA-N,spectral_library_annotation
